layer_id,api_no,county_fips,county_name,county_role,district,well_no,lease_no,oil_gas,total_depth,completion_date,completion_year,spud_date,spud_year,newest_permit_no,plug_flag,active_flag,lat,lon
wells_permian6,42-227-00287,227,Howard,peer,10,   5,2817,O,2546,1961-01-11,1961,1961-02-06,1961,,N,,32.108786,-101.418478
wells_permian6,42-227-00288,227,Howard,peer,00,,,,,,,,,,Y,,32.122169,-101.223476
wells_permian6,42-227-00294,227,Howard,peer,10,   1,19052,O,2900,1989-11-14,1989,1960-01-11,1960,365660,Y,,32.162064,-101.223699
wells_permian6,42-227-00299,227,Howard,peer,10,   1,2908,O,2811,,,,,,Y,,32.291265,-101.187733
wells_permian6,42-227-00300,227,Howard,peer,10,   5,2908,O,2785,1996-11-01,1996,1997-01-03,1997,,N,,32.287119,-101.195610
wells_permian6,42-227-00301,227,Howard,peer,10,   7,2908,O,2801,1935-08-08,1935,2023-06-28,2023,881635,N,,32.292257,-101.183187
wells_permian6,42-227-00302,227,Howard,peer,10,   2,2908,O,2849,,,,,,Y,,32.284709,-101.195531
wells_permian6,42-227-00303,227,Howard,peer,10,   3,2908,O,2878,1984-01-12,1984,1994-12-22,1994,410206,N,,32.289262,-101.196912
wells_permian6,42-227-00304,227,Howard,peer,10,   4,2908,O,2803,,,,,,Y,,32.290254,-101.192366
wells_permian6,42-227-00305,227,Howard,peer,10,   6,2908,O,2785,,,,,,Y,,32.289016,-101.184898
wells_permian6,42-227-00306,227,Howard,peer,10,   1,2909,O,2860,,,,,,Y,,32.293545,-101.187657
wells_permian6,42-227-00307,227,Howard,peer,10,   2,2909,O,2809,,,,,,Y,,32.292902,-101.193084
wells_permian6,42-227-00308,227,Howard,peer,10,   3,2909,O,,1984-01-12,1984,,,,N,,32.291438,-101.197822
wells_permian6,42-227-00309,227,Howard,peer,10,   4,2909,O,2768,1978-12-11,1978,1979-04-25,1979,,N,,32.294505,-101.183525
wells_permian6,42-227-00310,227,Howard,peer,10,   5,2909,O,,1984-01-12,1984,,,,N,,32.296669,-101.194207
wells_permian6,42-227-00311,227,Howard,peer,10,   2,2736,O,,1984-01-12,1984,,,,N,,32.109639,-101.413915
wells_permian6,42-227-00312,227,Howard,peer,10, 207,2821,O,,1984-01-12,1984,,,,N,,32.092854,-101.331801
wells_permian6,42-227-00314,227,Howard,peer,10,  11,2910,O,,,,,,,Y,,32.294985,-101.181437
wells_permian6,42-227-00315,227,Howard,peer,10,   1,2911,O,2785,1935-08-00,1935,1962-08-10,1962,,N,,32.292782,-101.180318
wells_permian6,42-227-00316,227,Howard,peer,10, 103,19039,O,,1984-01-12,1984,,,,N,,32.095051,-101.331761
wells_permian6,42-227-00317,227,Howard,peer,10, 104,19039,O,,1984-01-12,1984,,,,N,,32.095246,-101.335539
wells_permian6,42-227-00319,227,Howard,peer,10,   5QW,2821,O,,,,,,,Y,,32.094465,-101.337085
wells_permian6,42-227-00320,227,Howard,peer,10, 208,2821,O,2990,1984-01-12,1984,1985-03-01,1985,253115,Y,A,32.093262,-101.331966
wells_permian6,42-227-00321,227,Howard,peer,10, 209,2821,O,,1930-01-04,1930,,,,Y,,32.091141,-101.329607
wells_permian6,42-227-00322,227,Howard,peer,10, 210,2821,O,3313,1930-03-08,1930,1998-10-05,1998,468938,N,,32.089528,-101.329783
wells_permian6,42-227-00327,227,Howard,peer,10,   1,15119,O,2800,1960-06-15,1960,1989-09-29,1989,,Y,,32.203643,-101.246744
wells_permian6,42-227-00328,227,Howard,peer,00,   2,14881,O,,1960-09-12,1960,1960-09-21,1960,,N,,32.213788,-101.249628
wells_permian6,42-227-00329,227,Howard,peer,10,   2,15119,O,,,,1960-09-29,1960,,Y,,32.201487,-101.248307
wells_permian6,42-227-00330,227,Howard,peer,10,   3,15119,O,,1960-12-09,1960,1961-01-13,1961,,N,,32.200285,-101.245745
wells_permian6,42-227-00331,227,Howard,peer,10,   4,15119,O,,,,1961-06-02,1961,,Y,,32.199024,-101.242867
wells_permian6,42-227-00336,227,Howard,peer,00,,,,,,,,,898062,Y,,32.502658,-101.265992
wells_permian6,42-227-00337,227,Howard,peer,00,,,,,,,,,886275,Y,,32.504159,-101.273621
wells_permian6,42-227-00343,227,Howard,peer,10,   2,2740,O,,1984-01-12,1984,,,,Y,,32.101196,-101.415845
wells_permian6,42-227-00344,227,Howard,peer,00,   4,2740,O,3200,2009-07-18,2009,2016-06-24,2016,683183,N,,32.103955,-101.416774
wells_permian6,42-227-00345,227,Howard,peer,10,   1,2740,O,,1984-01-12,1984,,,,N,,32.102447,-101.416298
wells_permian6,42-227-00346,227,Howard,peer,00,,,,,,,,,666050,N,,32.399918,-101.375491
wells_permian6,42-227-00348,227,Howard,peer,10,   1,2805,O,2981,1978-02-28,1978,1978-03-07,1978,19690,N,,32.131698,-101.239967
wells_permian6,42-227-00350,227,Howard,peer,10,   6,2681,O,3015,,,,,,Y,,32.107548,-101.271350
wells_permian6,42-227-00351,227,Howard,peer,10,   7,2681,O,3116,,,,,,Y,,32.107474,-101.269358
wells_permian6,42-227-00352,227,Howard,peer,10,   4,2681,O,,1984-01-12,1984,,,,N,,32.112804,-101.268792
wells_permian6,42-227-00353,227,Howard,peer,10,   8,2681,O,3033,,,,,,Y,,32.109565,-101.268554
wells_permian6,42-227-00355,227,Howard,peer,10,   3,2899,O,,1984-01-12,1984,,,,N,,32.282030,-101.232456
wells_permian6,42-227-00358,227,Howard,peer,10,   4,23327,O,,1974-09-07,1974,1974-10-09,1974,,Y,,32.203186,-101.249467
wells_permian6,42-227-00360,227,Howard,peer,10,   5,2682,O,2579,1974-10-02,1974,1986-04-30,1986,,N,,32.110851,-101.315923
wells_permian6,42-227-00365,227,Howard,peer,10,   1,4541,O,,1984-01-12,1984,,,,Y,,32.520032,-101.570054
wells_permian6,42-227-00374,227,Howard,peer,10,   1,8501,O,,1984-01-12,1984,,,,N,,32.155028,-101.562693
wells_permian6,42-227-00375,227,Howard,peer,10,   1,8743,O,3136,1988-04-01,1988,1989-02-27,1989,,N,,32.162017,-101.551463
wells_permian6,42-227-00376,227,Howard,peer,10,   2,8501,O,3212,1984-01-12,1984,1998-08-13,1998,,N,,32.156368,-101.558732
wells_permian6,42-227-00377,227,Howard,peer,10,   2,8743,O,,1984-01-12,1984,,,,N,,32.160846,-101.549081
wells_permian6,42-227-00378,227,Howard,peer,10,   4,8501,O,,1984-01-12,1984,,,,N,,32.155243,-101.556082
wells_permian6,42-227-00379,227,Howard,peer,10,   4 U,2688,O,3125,1973-10-01,1973,,,,N,,32.108626,-101.262626
wells_permian6,42-227-00380,227,Howard,peer,10,   1,2705,O,,1937-11-16,1937,,,,Y,,32.090136,-101.412568
wells_permian6,42-227-00381,227,Howard,peer,10,  23,2706,O,,1946-01-30,1946,,,,Y,,32.105410,-101.410146
wells_permian6,42-227-00386,227,Howard,peer,10,   2,10806,O,2560,1957-05-20,1957,1977-11-10,1977,,Y,,32.091148,-101.380932
wells_permian6,42-227-00387,227,Howard,peer,10,   2S,18995,O,,,,,,,N,,32.095846,-101.383768
wells_permian6,42-227-00388,227,Howard,peer,10,  39,20060,O,,,,,,,Y,,32.099446,-101.404047
wells_permian6,42-227-00390,227,Howard,peer,10,,,,,,,,,,N,,32.098493,-101.380494
wells_permian6,42-227-00392,227,Howard,peer,10,   3,10806,O,2596,1992-11-13,1992,1992-12-21,1992,,Y,,32.087660,-101.381126
wells_permian6,42-227-00393,227,Howard,peer,10,  18,2700,O,,,,,,,Y,,32.102913,-101.427390
wells_permian6,42-227-00394,227,Howard,peer,10,  19,2700,O,2400,1984-01-12,1984,2015-02-03,2015,,N,,32.100518,-101.431008
wells_permian6,42-227-00395,227,Howard,peer,10,  20,2700,O,2430,1984-01-12,1984,2015-07-29,2015,,N,,32.102267,-101.431468
wells_permian6,42-227-00396,227,Howard,peer,10,  21,2700,O,,1984-01-12,1984,,,,N,,32.102781,-101.429594
wells_permian6,42-227-00397,227,Howard,peer,10,  22,2700,O,,1958-07-18,1958,,,,Y,,32.090780,-101.424048
wells_permian6,42-227-00398,227,Howard,peer,10,  23,2700,O,2390,1984-01-12,1984,2015-11-30,2015,,N,,32.094866,-101.427108
wells_permian6,42-227-00399,227,Howard,peer,10,  24,2700,O,2329,1984-01-12,1984,2011-06-15,2011,,N,,32.091616,-101.426182
wells_permian6,42-227-00400,227,Howard,peer,10,  25,2700,O,2332,1983-02-15,1983,1959-01-21,1959,,Y,,32.095523,-101.422989
wells_permian6,42-227-00402,227,Howard,peer,10,   1,10806,O,2534,1980-12-22,1980,2011-05-09,2011,,Y,,32.089494,-101.383003
wells_permian6,42-227-00403,227,Howard,peer,10,  11,2700,O,,,,,,,Y,,32.091594,-101.422126
wells_permian6,42-227-00404,227,Howard,peer,10,  12,2700,O,,1984-01-12,1984,,,,N,,32.098420,-101.427168
wells_permian6,42-227-00405,227,Howard,peer,10,  13,2700,O,2447,1983-11-16,1983,2011-01-07,2011,,N,,32.093231,-101.425636
wells_permian6,42-227-00406,227,Howard,peer,10,  14,2700,O,2463,1984-01-12,1984,2011-08-19,2011,,Y,,32.093550,-101.422703
wells_permian6,42-227-00407,227,Howard,peer,10,  15,2700,O,2500,1988-05-19,1988,1989-06-23,1989,,Y,,32.089976,-101.427961
wells_permian6,42-227-00408,227,Howard,peer,10,  16,2700,O,2399,1983-02-15,1983,2011-01-18,2011,,Y,,32.096437,-101.426461
wells_permian6,42-227-00409,227,Howard,peer,10,  17,2700,O,2500,1984-01-12,1984,2002-06-19,2002,,Y,,32.103442,-101.425436
wells_permian6,42-227-00410,227,Howard,peer,10,   1,2701,O,2500,1984-01-12,1984,1988-05-12,1988,,N,,32.089294,-101.421347
wells_permian6,42-227-00411,227,Howard,peer,10,  10,2700,O,2495,1937-08-26,1937,2008-10-02,2008,,N,,32.091686,-101.428472
wells_permian6,42-227-00412,227,Howard,peer,10,   9,2700,O,,1936-02-13,1936,,,,Y,,32.098557,-101.423989
wells_permian6,42-227-00413,227,Howard,peer,10,   8,2700,O,2200,1936-01-25,1936,1964-12-09,1964,,Y,,32.097581,-101.423663
wells_permian6,42-227-00414,227,Howard,peer,10,   7,2700,O,2397,,,1990-03-27,1990,,Y,,32.099868,-101.424399
wells_permian6,42-227-00415,227,Howard,peer,10,   6,2700,O,2534,1988-04-05,1988,1988-05-18,1988,,Y,,32.096252,-101.428630
wells_permian6,42-227-00416,227,Howard,peer,10,   5,2701,O,2512,1982-11-15,1982,1989-06-23,1989,,Y,,32.087713,-101.429691
wells_permian6,42-227-00417,227,Howard,peer,10,   4,2701,O,,1984-01-12,1984,,,,N,,32.088593,-101.424194
wells_permian6,42-227-00418,227,Howard,peer,10,   3,2700,O,,1930-03-19,1930,,,,Y,,32.101825,-101.424637
wells_permian6,42-227-00419,227,Howard,peer,10,   5,2699,O,3600,1973-06-12,1973,1987-11-16,1987,,Y,,32.094030,-101.443066
wells_permian6,42-227-00420,227,Howard,peer,10,   2,2700,O,2434,1983-02-06,1983,2011-01-07,2011,,N,,32.098711,-101.430445
wells_permian6,42-227-00422,227,Howard,peer,10,  14W,2699,O,2388,,,1990-01-16,1990,,Y,,32.095703,-101.446672
wells_permian6,42-227-00423,227,Howard,peer,10,  15,2699,O,2500,1953-05-11,1953,1964-11-02,1964,,N,,32.096408,-101.443759
wells_permian6,42-227-00424,227,Howard,peer,10,  16W,2699,O,2521,1984-01-12,1984,1990-01-16,1990,,N,,32.099012,-101.444671
wells_permian6,42-227-00425,227,Howard,peer,10,  17,2699,O,,,,,,,Y,,32.098396,-101.447547
wells_permian6,42-227-00426,227,Howard,peer,10,  18,2699,O,2499,1984-01-12,1984,2008-03-18,2008,,N,,32.097456,-101.450335
wells_permian6,42-227-00427,227,Howard,peer,10,  19,2699,O,,1984-01-12,1984,,,,N,,32.096791,-101.453276
wells_permian6,42-227-00428,227,Howard,peer,10,  20W,2699,O,3300,1953-08-29,1953,2010-12-15,2010,,N,,32.096844,-101.456439
wells_permian6,42-227-00429,227,Howard,peer,10,  21,2699,O,,,,,,,Y,,32.091932,-101.452839
wells_permian6,42-227-00430,227,Howard,peer,10,  22,2699,O,2520,1984-01-12,1984,2001-10-11,2001,,N,,32.097213,-101.445992
wells_permian6,42-227-00431,227,Howard,peer,10,  23,2699,O,2520,1954-10-22,1954,2001-11-08,2001,,N,,32.096762,-101.448392
wells_permian6,42-227-00432,227,Howard,peer,10,  24,2699,O,2490,1954-11-07,1954,1992-01-14,1992,,Y,,32.095852,-101.451419
wells_permian6,42-227-00433,227,Howard,peer,10,   7,2699,O,2480,1984-01-12,1984,2008-03-18,2008,,N,,32.093151,-101.447603
wells_permian6,42-227-00434,227,Howard,peer,10,   8,2699,O,,1984-01-12,1984,,,,N,,32.094546,-101.440626
wells_permian6,42-227-00435,227,Howard,peer,10,   9,2699,O,2475,1950-10-24,1950,1990-11-01,1990,,N,,32.092490,-101.450356
wells_permian6,42-227-00436,227,Howard,peer,10,  10,2699,O,,1984-01-12,1984,,,,N,,32.091548,-101.454750
wells_permian6,42-227-00437,227,Howard,peer,10,  11,2699,O,2490,1951-01-31,1951,1964-04-09,1964,,N,,32.094972,-101.449593
wells_permian6,42-227-00438,227,Howard,peer,10,  12W,2699,O,2475,1984-01-12,1984,2003-10-31,2003,,Y,,32.094201,-101.452067
wells_permian6,42-227-00439,227,Howard,peer,10,  13,2699,O,,1984-01-12,1984,,,,Y,,32.094283,-101.455552
wells_permian6,42-227-00440,227,Howard,peer,10,   6,2699,O,,,,,,,Y,,32.099951,-101.441910
wells_permian6,42-227-00442,227,Howard,peer,10,  10,2696,O,,1984-01-12,1984,,,,N,,32.094220,-101.420155
wells_permian6,42-227-00443,227,Howard,peer,10,  11,2696,O,2422,1984-01-12,1984,2010-09-07,2010,,Y,,32.094932,-101.415391
wells_permian6,42-227-00444,227,Howard,peer,10,  13,2696,O,2586,1958-12-28,1958,1959-01-07,1959,,Y,,32.096984,-101.417452
wells_permian6,42-227-00445,227,Howard,peer,10,  12,2696,O,2654,1984-01-12,1984,2010-10-08,2010,,N,,32.092873,-101.414809
wells_permian6,42-227-00446,227,Howard,peer,10,   4,2696,O,,1984-01-12,1984,,,,N,,32.099055,-101.416704
wells_permian6,42-227-00447,227,Howard,peer,10,   5,2696,O,2408,1984-01-12,1984,1989-01-11,1989,,N,,32.096759,-101.415279
wells_permian6,42-227-00448,227,Howard,peer,10,   6,2696,O,,1984-01-12,1984,,,,N,,32.098013,-101.421156
wells_permian6,42-227-00449,227,Howard,peer,10,   7,2696,O,2475,1988-03-23,1988,1990-02-02,1990,,Y,,32.098539,-101.418678
wells_permian6,42-227-00451,227,Howard,peer,10,   9,2696,O,,1984-01-12,1984,,,,N,,32.092226,-101.419341
wells_permian6,42-227-00452,227,Howard,peer,10,   3,2697,O,,,,,,,Y,,32.090313,-101.416358
wells_permian6,42-227-00453,227,Howard,peer,10,   3,2696,O,,1984-01-12,1984,,,,N,,32.096297,-101.419753
wells_permian6,42-227-00454,227,Howard,peer,10,   2,2697,O,2455,1936-11-04,1936,1989-01-11,1989,,Y,,32.087522,-101.417864
wells_permian6,42-227-00455,227,Howard,peer,10,   2,2696,O,,,,,,,Y,,32.095170,-101.417200
wells_permian6,42-227-00457,227,Howard,peer,10,  22,2691,O,,1984-01-12,1984,,,,N,,32.101380,-101.303384
wells_permian6,42-227-00458,227,Howard,peer,10,  23,2691,O,,1984-01-12,1984,,,,Y,,32.099554,-101.305996
wells_permian6,42-227-00459,227,Howard,peer,10,  24,2691,O,,,,,,,Y,,32.097721,-101.305696
wells_permian6,42-227-00460,227,Howard,peer,10,  12,18993,O,,1984-01-12,1984,,,,N,,32.099391,-101.317556
wells_permian6,42-227-00461,227,Howard,peer,10,  13,2692,O,,1984-01-12,1984,,,,Y,,32.098583,-101.318305
wells_permian6,42-227-00462,227,Howard,peer,10,  14,2691,O,3267,1939-05-11,1939,1968-05-08,1968,,Y,,32.100694,-101.302187
wells_permian6,42-227-00463,227,Howard,peer,10,  14,2692,O,2575,1984-01-12,1984,2013-08-15,2013,,Y,,32.102509,-101.317970
wells_permian6,42-227-00464,227,Howard,peer,10,  15 L,18992,O,,1984-01-12,1984,,,,N,,32.101297,-101.303685
wells_permian6,42-227-00465,227,Howard,peer,10,  15,2692,O,,1984-01-12,1984,,,,N,,32.096153,-101.312348
wells_permian6,42-227-00466,227,Howard,peer,10,  16,2691,O,,1984-01-12,1984,,,415239,N,,32.101343,-101.299542
wells_permian6,42-227-00467,227,Howard,peer,10,  16,2692,O,,1984-01-12,1984,,,,Y,,32.102064,-101.318054
wells_permian6,42-227-00468,227,Howard,peer,10,  17,2691,O,,1984-01-12,1984,,,,Y,,32.101812,-101.305512
wells_permian6,42-227-00469,227,Howard,peer,10,  17,2692,O,2563,1984-01-12,1984,2013-08-15,2013,,Y,,32.094549,-101.318524
wells_permian6,42-227-00470,227,Howard,peer,10,  18,2691,O,,1957-01-09,1957,,,,Y,,32.099489,-101.303670
wells_permian6,42-227-00471,227,Howard,peer,10,  19,2691,O,2596,1969-10-24,1969,1993-04-23,1993,,N,,32.099296,-101.297279
wells_permian6,42-227-00472,227,Howard,peer,10,  20,2691,O,2590,1984-01-12,1984,2017-02-21,2017,,N,,32.103107,-101.301337
wells_permian6,42-227-00473,227,Howard,peer,10,  21,2691,O,,1984-01-12,1984,,,,N,,32.097476,-101.299727
wells_permian6,42-227-00474,227,Howard,peer,10,  14D,2696,O,1493,1966-06-14,1966,1988-03-11,1988,,Y,,32.099083,-101.420067
wells_permian6,42-227-00476,227,Howard,peer,10,  10 L,2690,O,2552,,,1990-02-02,1990,,Y,,32.094386,-101.308229
wells_permian6,42-227-00477,227,Howard,peer,10,  10,2692,O,,1984-01-12,1984,,,,Y,,32.102065,-101.315989
wells_permian6,42-227-00478,227,Howard,peer,10,  11,2690,O,2562,1982-12-22,1982,2009-07-31,2009,,Y,,32.092489,-101.310423
wells_permian6,42-227-00479,227,Howard,peer,10,  11,2692,O,,1984-01-12,1984,,,,N,,32.098458,-101.318989
wells_permian6,42-227-00480,227,Howard,peer,10,   6,2692,O,2530,1984-01-12,1984,,,,Y,,32.100519,-101.318626
wells_permian6,42-227-00482,227,Howard,peer,10,   7,2690,O,2603,1965-10-06,1965,1965-10-11,1965,,Y,,32.096102,-101.310271
wells_permian6,42-227-00483,227,Howard,peer,10,   7,2692,O,2520,1944-11-08,1944,2013-06-07,2013,,Y,,32.100793,-101.318273
wells_permian6,42-227-00484,227,Howard,peer,10,  31W,2692,O,1895,1991-03-28,1991,1991-04-12,1991,,Y,,32.100180,-101.312065
wells_permian6,42-227-00486,227,Howard,peer,10,   8,2692,O,,1984-01-12,1984,,,,Y,,32.094495,-101.316597
wells_permian6,42-227-00487,227,Howard,peer,10,   9,2690,O,3282,1972-05-01,1972,1990-02-02,1990,,Y,,32.095004,-101.304981
wells_permian6,42-227-00488,227,Howard,peer,10,   9,2692,O,2570,1984-01-12,1984,1997-10-30,1997,,N,,32.094519,-101.312381
wells_permian6,42-227-00489,227,Howard,peer,10,   5,2695,O,,1984-01-12,1984,,,392979,N,,32.105794,-101.326771
wells_permian6,42-227-00490,227,Howard,peer,10,  29,2692,O,2505,1984-01-12,1984,2014-11-25,2014,,Y,,32.098248,-101.312225
wells_permian6,42-227-00491,227,Howard,peer,10,   5,2692,O,,1984-01-12,1984,,,,Y,,32.098688,-101.316696
wells_permian6,42-227-00492,227,Howard,peer,10,   4,2695,O,,1984-01-12,1984,,,,Y,,32.109170,-101.326754
wells_permian6,42-227-00493,227,Howard,peer,10,   4,2694,O,,1984-01-12,1984,,,,N,,32.106135,-101.304187
wells_permian6,42-227-00494,227,Howard,peer,10,  28,2692,O,2510,1984-01-12,1984,2009-02-13,2009,,N,,32.100143,-101.314266
wells_permian6,42-227-00496,227,Howard,peer,10,   1,18989,O,,1984-01-12,1984,,,,N,,32.102748,-101.285065
wells_permian6,42-227-00497,227,Howard,peer,10,   3 U,2686,O,,1984-01-12,1984,,,,Y,,32.122689,-101.244648
wells_permian6,42-227-00498,227,Howard,peer,10,   3,2695,O,,1956-06-18,1956,,,,Y,,32.107274,-101.326750
wells_permian6,42-227-00499,227,Howard,peer,10,   3W,2692,O,1953,1984-01-12,1984,1990-01-16,1990,,N,,32.094495,-101.314505
wells_permian6,42-227-00500,227,Howard,peer,10,   2,2695,O,2400,,,,,,Y,,32.105735,-101.324693
wells_permian6,42-227-00501,227,Howard,peer,10,   2,2691,O,3212,1984-01-12,1984,1990-01-16,1990,,N,,32.103170,-101.294602
wells_permian6,42-227-00502,227,Howard,peer,10,  25,2692,O,2490,1984-01-12,1984,1990-01-16,1990,,N,,32.103911,-101.311696
wells_permian6,42-227-00503,227,Howard,peer,10,  12 U,2684,O,2961,1984-01-12,1984,2019-07-15,2019,,N,,32.117681,-101.259990
wells_permian6,42-227-00504,227,Howard,peer,10,   9 U,2689,O,3175,1947-09-26,1947,1990-01-16,1990,,Y,,32.105475,-101.269435
wells_permian6,42-227-00505,227,Howard,peer,10,   7,2687,O,,1930-03-05,1930,,,,Y,,32.097937,-101.285337
wells_permian6,42-227-00506,227,Howard,peer,10,   7,2689,O,3215,1946-12-10,1946,1964-10-09,1964,233390,N,,32.104001,-101.275740
wells_permian6,42-227-00507,227,Howard,peer,10,   8,2687,O,3190,1973-10-01,1973,,,,N,,32.102180,-101.277662
wells_permian6,42-227-00508,227,Howard,peer,10,   8,2689,O,3195,1973-10-01,1973,,,,Y,,32.103929,-101.272431
wells_permian6,42-227-00509,227,Howard,peer,10,   6,2689,O,,1929-09-10,1929,,,,Y,,32.105457,-101.271891
wells_permian6,42-227-00510,227,Howard,peer,10,   6 U,2688,O,3053,1973-10-03,1973,1979-01-24,1979,,N,,32.107109,-101.264905
wells_permian6,42-227-00511,227,Howard,peer,10,   6,2687,O,,1929-11-15,1929,,,,Y,,32.099125,-101.285273
wells_permian6,42-227-00512,227,Howard,peer,10,   5,2688,O,3015,1962-10-22,1962,1963-01-03,1963,,N,,32.108945,-101.266928
wells_permian6,42-227-00513,227,Howard,peer,10,   3,2688,O,1798,1938-11-19,1938,1976-04-16,1976,,Y,,32.109180,-101.264991
wells_permian6,42-227-00514,227,Howard,peer,10,   2,2688,O,,1937-02-23,1937,,,,Y,,32.107219,-101.267022
wells_permian6,42-227-00515,227,Howard,peer,10,   1 L,18097,O,3294,1984-01-12,1984,1993-09-28,1993,412234,N,,32.091262,-101.278539
wells_permian6,42-227-00516,227,Howard,peer,10,   2 U,2686,O,,1984-01-12,1984,,,,N,,32.121034,-101.247015
wells_permian6,42-227-00518,227,Howard,peer,10,   4,2699,O,,1984-01-12,1984,,,,N,,32.093838,-101.444373
wells_permian6,42-227-00520,227,Howard,peer,10,   1W,2699,O,2430,1984-01-12,1984,2011-05-17,2011,,N,,32.098253,-101.441322
wells_permian6,42-227-00521,227,Howard,peer,10,   3,2699,O,2396,1956-06-14,1956,1987-02-11,1987,,N,,32.096516,-101.440823
wells_permian6,42-227-00522,227,Howard,peer,10,   4,2700,O,2405,1984-01-12,1984,2015-12-03,2015,,N,,32.100622,-101.428153
wells_permian6,42-227-00524,227,Howard,peer,10,   6,2704,O,,1984-01-12,1984,,,,N,,32.100470,-101.415007
wells_permian6,42-227-00525,227,Howard,peer,10,  19,2704,O,2535,1984-01-12,1984,2010-10-18,2010,,N,,32.090771,-101.370231
wells_permian6,42-227-00527,227,Howard,peer,10,  11,20544,O,3234,1988-03-22,1988,1988-10-03,1988,,N,,32.176338,-101.553491
wells_permian6,42-227-00531,227,Howard,peer,10,   4,2705,O,,1984-01-12,1984,,,,Y,,32.092401,-101.409195
wells_permian6,42-227-00532,227,Howard,peer,10,   4,10806,O,2564,,,1987-10-08,1987,,Y,,32.091305,-101.385122
wells_permian6,42-227-00537,227,Howard,peer,10,   5,2705,O,,1956-07-07,1956,,,,Y,,32.090596,-101.408707
wells_permian6,42-227-00538,227,Howard,peer,00,  37,20060,O,,,,,,,Y,,32.101474,-101.406035
wells_permian6,42-227-00539,227,Howard,peer,00,  28,20060,O,,,,,,,Y,,32.100830,-101.384603
wells_permian6,42-227-00540,227,Howard,peer,10,  77W,20060,O,,,,,,,Y,,32.088977,-101.410925
wells_permian6,42-227-00542,227,Howard,peer,10,  66W,20060,O,2590,,,1990-03-07,1990,,Y,,32.090514,-101.404431
wells_permian6,42-227-00543,227,Howard,peer,10,  13W,20060,O,1330,,,1992-05-22,1992,,Y,,32.105162,-101.405855
wells_permian6,42-227-00544,227,Howard,peer,00,  15,20060,O,,,,,,,Y,,32.103286,-101.405836
