agreement_id,agmt_type,taxing_unit,govt_name,govt_type,applicant,county,commissioned,abatement_status,reinvestment_zone,property_value,detail_url,lat,lon,coords_source
000003967,abatement,Waco City,Waco,City,Daniel and Elise King,Mclennan,2012-08-09,Active,City of Waco Reinvestment Zone RTA1,3800,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003967,31.553792,-97.202128,ldad_county_centroid
000003968,abatement,Waco City,Waco,City,Dustin and Audrey Patterson,Mclennan,2012-08-19,Expired,City of Waco Reinvestment Zone RTA1,15020,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003968,31.553792,-97.202128,ldad_county_centroid
000003969,abatement,Waco City,Waco,City,Edgar and Elva Gonzalez,Mclennan,2012-08-18,Expired,City of Waco Reinvestment Zone RTA1,8260,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003969,31.553792,-97.202128,ldad_county_centroid
000003970,abatement,Waco City,Waco,City,Grassroots Community Development,Mclennan,2012-08-10,Active,City of Waco Reinvestment Zone RTA1,7120,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003970,31.553792,-97.202128,ldad_county_centroid
000003971,abatement,Waco City,Waco,City,Grassroots Community Development,Mclennan,2012-08-16,Inactive,City of Waco Reinvestment Zone RTA1,7080,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003971,31.553792,-97.202128,ldad_county_centroid
000003972,abatement,Waco City,Waco,City,Nathan and Karen Alleman,Mclennan,2012-08-11,Active,City of Waco Reinvestment Zone RTA1,10010,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003972,31.553792,-97.202128,ldad_county_centroid
000003973,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-04,Inactive,City of Waco Reinvestment Zone RTA1,4270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003973,31.553792,-97.202128,ldad_county_centroid
000003974,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-05,Expired,City of Waco Reinvestment Zone RTA1,4270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003974,31.553792,-97.202128,ldad_county_centroid
000003975,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-06,Inactive,City of Waco Reinvestment Zone RTA1,11140,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003975,31.553792,-97.202128,ldad_county_centroid
000003976,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-12,Inactive,City of Waco Reinvestment Zone RTA1,4270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003976,31.553792,-97.202128,ldad_county_centroid
000003977,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-13,Inactive,City of Waco Reinvestment Zone RTA1,4500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003977,31.553792,-97.202128,ldad_county_centroid
000003978,abatement,Waco City,Waco,City,Neighborhood Housing Services,Mclennan,2012-08-17,Active,City of Waco Reinvestment Zone RTA1,4500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003978,31.553792,-97.202128,ldad_county_centroid
000003979,abatement,Waco City,Waco,City,Ryan & Kristen Thompson,Mclennan,2012-08-07,Expired,City of Waco Reinvestment Zone RTA1,3620,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003979,31.553792,-97.202128,ldad_county_centroid
000003980,abatement,Waco City,Waco,City,Waco Habitat for Humanity,Mclennan,2012-08-20,Inactive,City of Waco Reinvestment Zone RTA1,6680,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003980,31.553792,-97.202128,ldad_county_centroid
000003981,abatement,Waco City,Waco,City,Waco Neighborhood Development Corp,Mclennan,2012-08-08,Inactive,City of Waco Reinvestment Zone RTA1,11240,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003981,31.553792,-97.202128,ldad_county_centroid
000003982,abatement,Waco City,Waco,City,Waco Neighborhood Development Corp,Mclennan,2012-08-14,Active,City of Waco Reinvestment Zone RTA1,6800,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003982,31.553792,-97.202128,ldad_county_centroid
000003983,abatement,Waco City,Waco,City,Waco Neighborhood Development Corp,Mclennan,2012-08-15,Inactive,City of Waco Reinvestment Zone RTA1,8080,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003983,31.553792,-97.202128,ldad_county_centroid
000003984,abatement,Waco City,Waco,City,Sherwin Williams Co.,Mclennan,2012-08-21,Active,City of Waco State Enterprise Zone Tract 17 Block 3,1600180,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003984,31.553792,-97.202128,ldad_county_centroid
000003985,abatement,Wichita Falls City,Wichita Falls,City,OH Wichita Falls LLC,Wichita,2022-01-01,Active,City of Wichita Falls Convention Center Reinvestment Zone,199751,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003985,34.022289,-98.688290,ldad_county_centroid
000003986,abatement,Wichita Falls City,Wichita Falls,City,Kate WF LLC,Wichita,2012-09-16,Active,City of Wichita Falls Downtown Petroleum Reinvestment Zone,447894,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003986,34.022289,-98.688290,ldad_county_centroid
000003987,abatement,Wichita Falls City,Wichita Falls,City,Cleairre LLC Pamlico Air,Wichita,2012-09-17,Active,City of Wichita Falls Pamlico Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003987,34.022289,-98.688290,ldad_county_centroid
000003988,abatement,Wichita Falls City,Wichita Falls,City,Rise Property LLC,Wichita,2012-09-18,Active,City of Wichita Falls Pamlico Reinvestment Zone,2436373,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003988,34.022289,-98.688290,ldad_county_centroid
000003989,abatement,Wilmer City,Wilmer,City,Sprouts Farmers Market Inc,Dallas,2014-12-18,Expired,City of Wilmer Reinvestment Zone #2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003989,32.767396,-96.777300,ldad_county_centroid
000003990,abatement,Wilmer City,Wilmer,City,FR/CAL 3 Wilmer LLC & Proctor Gamble Distributing,Dallas,2013-11-07,Expired,City of Wilmer Reinvestment Zone #6,3386490,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003990,32.767396,-96.777300,ldad_county_centroid
000003991,abatement,Wilmer City,Wilmer,City,Medline Industries Holdings LP,Dallas,2015-03-19,Active,City of Wilmer Reinvestment Zone #7,3528360,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003991,32.767396,-96.777300,ldad_county_centroid
000003992,abatement,Clifton City,Clifton,City,Rangler's Convenience Stores Inc,Bosque,2016-12-06,Inactive,Clifton Reinvestment Zone,226476,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003992,31.897531,-97.647968,ldad_county_centroid
000003993,abatement,Whitehouse City,Whitehouse,City,Coway Interests LLC,Smith,2012-09-07,Active,Conaway Property Reinvestment Zone,219569,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003993,32.411279,-95.246048,ldad_county_centroid
000003994,abatement,Conroe City,Conroe,City,Archway Pollock Ltd/ICOTEX,Montgomery,2016-10-24,Inactive,Conroe Park North Industrial Park Reinvestment Zone,914760,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003994,30.329216,-95.514703,ldad_county_centroid
000003995,abatement,Conroe City,Conroe,City,Memstar USA Inc,Montgomery,2017-06-27,Expired,Conroe Park North Industrial Park Reinvestment Zone,912930,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003995,30.329216,-95.514703,ldad_county_centroid
000003996,abatement,Montgomery County,Montgomery,County,Archway Pollock Ltd/ICOTEX,Montgomery,2016-10-24,Inactive,Conroe Park North Industrial Park Reinvestment Zone,914760,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003996,30.329216,-95.514703,ldad_county_centroid
000003997,abatement,Montgomery County,Montgomery,County,Bauer Mfg. dba NEOrig,Montgomery,2017-08-22,Expired,Conroe Park North Industrial Park Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003997,30.329216,-95.514703,ldad_county_centroid
000003998,abatement,Montgomery County,Montgomery,County,Bauer-Pileco Inc,Montgomery,2017-07-11,Expired,Conroe Park North Industrial Park Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003998,30.329216,-95.514703,ldad_county_centroid
000003999,abatement,Montgomery County,Montgomery,County,Conroe RE 2019 LLC,Montgomery,2019-11-13,Expired,Conroe Park North Industrial Park Reinvestment Zone,1196230,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003999,30.329216,-95.514703,ldad_county_centroid
000004000,abatement,Montgomery County,Montgomery,County,Fed Ex Freight Inc & Scannell Property #292 LLC,Montgomery,2017-10-24,Expired,Conroe Park North Industrial Park Reinvestment Zone,3276660,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004000,30.329216,-95.514703,ldad_county_centroid
000004001,abatement,Montgomery County,Montgomery,County,Five Below,Montgomery,2019-07-31,Active,Conroe Park North Industrial Park Reinvestment Zone,6400000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004001,30.329216,-95.514703,ldad_county_centroid
000004002,abatement,Montgomery County,Montgomery,County,Memstar USA Inc,Montgomery,2017-06-27,Expired,Conroe Park North Industrial Park Reinvestment Zone,912930,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004002,30.329216,-95.514703,ldad_county_centroid
000004003,abatement,Montgomery County,Montgomery,County,Old Dominion Freight Line Inc,Montgomery,2019-02-26,Active,Conroe Park North Industrial Park Reinvestment Zone,2257628,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004003,30.329216,-95.514703,ldad_county_centroid
000004004,abatement,Cooke County,Cooke,County,Muenster Solar LLC,Cooke,2017-04-24,Active,Cooke County Muenster Wind Farm Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004004,33.686070,-97.214425,ldad_county_centroid
000004005,abatement,Cooke County,Cooke,County,Own Energy (Tyler Bluff),Cooke,2015-05-26,Active,Cooke County Muenster Wind Farm Reinvestment Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004005,33.686070,-97.214425,ldad_county_centroid
000004006,abatement,Corsicana City,Corsicana,City,A. Bonner Enterprises LLC,Navarro,2021-09-13,Active,Corsicana Downtown Revitalization Reinvestment Zone,85640,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004006,32.062640,-96.475450,ldad_county_centroid
000004007,abatement,Corsicana City,Corsicana,City,Brick Street Holdings LLC,Navarro,2019-03-06,Expired,Corsicana Downtown Revitalization Reinvestment Zone,120000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004007,32.062640,-96.475450,ldad_county_centroid
000004008,abatement,Corsicana City,Corsicana,City,Brick Street Holdings LLC,Navarro,2021-09-13,Active,Corsicana Downtown Revitalization Reinvestment Zone,85640,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004008,32.062640,-96.475450,ldad_county_centroid
000004009,abatement,Corsicana City,Corsicana,City,Nancy Rebek & David Searcy,Navarro,2019-08-26,Expired,Corsicana Downtown Revitalization Reinvestment Zone,120000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004009,32.062640,-96.475450,ldad_county_centroid
000004010,abatement,Corsicana City,Corsicana,City,Slamn Jmmbn Opportunists LLC,Navarro,2019-01-01,Expired,Corsicana Downtown Revitalization Reinvestment Zone,224700,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004010,32.062640,-96.475450,ldad_county_centroid
000004011,abatement,Coryell County,Coryell,County,Brookline Gatersville LLC & BMH Texas LLC,Coryell,2017-05-08,Active,Coryell County Reinvestment Zone #2,1070660,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004011,31.394556,-97.801183,ldad_county_centroid
000004012,abatement,Coryell County,Coryell,County,Cross Trailers Manufacturing,Coryell,2016-01-01,Expired,Coryell County Reinvestment Zone #2,1034940,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004012,31.394556,-97.801183,ldad_county_centroid
000004013,abatement,Crosby County,Crosby,County,WAKE Energy LLC,Crosby,2013-10-14,Expired,Crosby County Reinvestment Zone #2B,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004013,33.616763,-101.300000,ldad_county_centroid
000004014,abatement,Dallas City,Dallas,City,Equinix LLC,Dallas,2019-03-15,Active,Dallas State of Texas Enterprise Zone Tract 1130100000 Block 481130100001107,8011750,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004014,32.767396,-96.777300,ldad_county_centroid
000004015,abatement,Dallas City,Dallas,City,Chill Build Dallas LLC,Dallas,2019-12-31,Active,Dallas State of Texas Enterprise Zone Tract 113016703 Block 48113016703101,4928600,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004015,32.767396,-96.777300,ldad_county_centroid
000004016,abatement,Dallas City,Dallas,City,I-20 Distribution Park Phase I LLC,Dallas,2017-02-22,Active,Dallas Texas Enterprise Zone,1834770,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004016,32.767396,-96.777300,ldad_county_centroid
000004017,abatement,Dallas City,Dallas,City,Pioneer Frozen Foods Inc,Dallas,2015-03-25,Expired,Dallas Texas Enterprise Zone,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004017,32.767396,-96.777300,ldad_county_centroid
000004018,abatement,Dallas City,Dallas,City,Ridge Property Trust,Dallas,2012-09-26,Expired,Dallas Texas Enterprise Zone,15850,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004018,32.767396,-96.777300,ldad_county_centroid
000004019,abatement,Deaf Smith County,Deaf Smith,County,TX Hereford Wind LLC,Deaf Smith,2013-09-09,Expired,Deaf Smith County Reinvestment Zone #2013-01,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004019,34.967222,-102.605094,ldad_county_centroid
